date,B_fighter,R_fighter,Winner,B_current_lose_streak,B_current_win_streak,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,R_draw,B_draw,B_Stance_Open_Stance,B_Stance_Orthodox,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Switch ,R_Stance_Open_Stance
2011-12-10,Nik Lentz,Mark Bocek,0,1,0,4,2,20,0,0,1,3,0,1,0,5,172.72,172.72,155,27,0,0,0,1,1,0,3,4,19,0,0,0,1,0,4,0,5,172.72,190.5,155,30,0,0,0,0
2019-11-02,Makwan Amirkhani,Shane Burgos,0,0,2,3,1,13,0,0,1,1,1,2,0,5,177.8,182.88,145,31,0,0,0,0,0,2,3,1,16,0,0,1,2,1,1,0,5,180.34,190.5,145,28,1,0,0,0
2017-11-04,Georges St-Pierre,Michael Bisping,1,0,12,12,2,68,14,0,2,10,5,2,0,19,180.34,193.04,185,36,0,0,0,1,0,5,5,7,75,3,0,2,8,10,0,0,20,185.42,190.5,185,38,0,0,0,0
2012-01-14,Terry Etim,Edson Barboza,0,0,1,4,3,19,0,0,0,1,1,4,0,6,185.42,185.42,155,26,0,0,0,1,0,3,3,0,9,0,0,1,1,1,0,0,3,180.34,190.5,155,25,0,0,0,0
2011-10-01,Charlie Brenneman,Anthony Johnson,0,0,2,2,1,11,0,0,0,3,0,0,0,3,177.8,182.88,155,30,0,0,0,1,0,1,3,3,17,0,0,0,1,5,0,0,6,187.96,198.12,205,27,0,0,0,0
2020-05-16,Matt Brown,Miguel Baeza,0,1,0,7,11,56,0,0,0,0,0,0,0,15,182.88,190.5,170,39,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,2,187.96,187.96,170,27,0,0,0,0
2019-02-09,Raulian Paiva,Kai Kara-France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,125,23,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,165.1,175.26,125,25,0,0,0,0
2013-11-09,Justin Salas,Thiago Tavares,0,0,1,1,1,7,0,0,1,1,0,0,0,2,172.72,177.8,155,31,0,0,0,0,1,0,2,6,31,0,0,0,4,1,2,0,7,170.18,172.72,145,29,1,0,0,0
2021-05-08,Michelle Waterson,Marina Rodriguez,0,0,1,4,4,36,0,0,2,2,0,4,0,8,160.02,157.48,115,35,2,0,0,1,0,1,2,1,18,0,0,0,2,2,0,0,4,167.64,165.1,115,34,0,0,0,0
2012-06-23,Hugo Viana,John Teixeira,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,135,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,173.0,145,25,0,0,0,0
2014-08-23,Matt Hobar,Aaron Phillips,1,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,177.8,135,27,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,177.8,135,25,1,0,0,0
2010-09-25,Chris Lytle,Matt Serra,1,0,3,3,9,39,1,0,0,2,1,5,0,8,180.34,172.72,170,36,0,0,0,1,0,1,2,6,32,3,1,1,2,2,1,0,7,167.64,172.72,170,36,0,0,0,0
2017-12-09,Iuri Alcantara,Alejandro Perez,0,1,0,3,6,34,0,0,1,4,2,2,0,9,175.26,180.34,135,37,0,0,0,0,0,1,2,2,13,1,0,1,1,2,0,0,4,167.64,170.18,135,28,1,0,0,0
2012-01-28,Lavar Johnson,Joey Beltran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,208.28,240,34,0,0,0,1,1,0,2,3,17,0,0,0,1,2,0,0,3,185.42,190.5,185,30,0,0,0,0
2014-02-15,Francis Carmont,Jacare Souza,0,0,6,6,0,16,0,0,1,3,0,2,0,6,190.5,198.12,205,32,0,0,0,1,0,2,2,0,2,0,0,0,0,1,1,0,2,185.42,182.88,185,34,0,0,0,0
2016-12-03,Brendan O'Reilly,Dong Hyun Ma,0,1,0,1,2,7,0,0,0,1,0,0,0,1,170.18,175.26,170,29,0,0,0,1,2,0,0,2,6,0,0,0,0,0,0,0,0,180.34,177.8,155,28,0,0,0,0
2013-03-02,Brad Tavares,Riki Fukuda,1,0,2,2,1,13,0,0,1,2,1,0,0,4,185.42,187.96,185,25,0,0,0,1,0,1,1,2,12,0,0,0,2,0,0,0,2,182.88,185.42,185,32,0,0,0,0
2012-01-14,Sam Stout,Thiago Tavares,0,0,2,2,5,29,0,0,2,3,1,0,0,6,175.26,177.8,155,27,0,0,0,1,0,1,2,5,27,0,0,0,3,1,2,0,6,170.18,172.72,145,27,0,0,0,0
2021-02-27,Thiago Moises,Alexander Hernandez,1,0,2,2,2,15,0,0,0,2,1,1,0,4,175.26,177.8,155,25,0,0,0,1,0,1,2,2,12,0,0,0,2,2,0,0,4,175.26,182.88,155,28,0,0,0,0
2014-08-16,Jack May,Shawn Jordan,0,1,0,0,1,1,0,0,0,0,0,0,0,0,203.2,200.66,255,33,0,0,0,0,2,0,2,3,10,0,0,0,0,3,0,0,3,182.88,190.5,260,29,0,1,0,0
2017-09-16,Alex Reyes,Mike Perry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,30,0,0,0,1,0,1,2,1,9,0,0,0,0,3,0,0,3,177.8,180.34,170,26,0,0,0,0
2011-10-29,Bart Palaszewski,Tyson Griffin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145,28,0,0,0,1,0,1,4,5,34,0,0,1,5,1,1,0,8,167.64,172.72,145,27,0,0,0,0
2016-11-26,Jonathan Meunier,Richard Walsh,1,1,0,0,1,3,0,0,0,0,0,0,0,0,190.5,190.5,170,29,0,0,0,0,1,0,1,3,13,0,0,0,2,0,0,0,2,182.88,185.42,170,27,0,1,0,0
2019-07-13,Jonathan Martinez,Liu Pingyuan,1,0,1,1,1,6,0,0,0,1,0,0,0,1,172.72,177.8,135,25,0,0,0,0,0,2,2,0,6,0,0,1,1,0,0,0,2,167.64,182.88,135,26,1,0,0,0
2013-03-02,Kazuki Tokudome,Cristiano Marcello,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,155,25,0,0,0,0,0,1,1,1,5,0,0,1,0,0,0,0,1,175.26,182.88,155,35,1,0,0,0
2020-02-22,Michal Oleksiejczuk,Jim Crute,0,1,0,2,1,7,0,0,0,0,2,0,0,2,182.88,187.96,205,25,0,0,0,0,1,0,2,1,5,0,0,0,0,1,1,0,2,187.96,187.96,205,23,1,0,0,0
2016-03-05,Miesha Tate,Holly Holm,1,0,4,4,2,18,1,1,0,3,0,0,0,4,167.64,165.1,135,29,0,0,0,1,0,3,3,0,8,1,0,1,1,1,0,0,3,172.72,175.26,145,34,0,0,0,0
2012-01-28,Michael Bisping,Chael Sonnen,0,0,4,4,3,34,1,0,1,3,8,0,0,12,185.42,190.5,185,32,0,0,0,1,0,1,3,4,24,1,0,0,4,0,1,0,5,185.42,187.96,205,34,0,0,0,0
2017-09-09,Adriano Martins,Kajan Johnson,0,1,0,3,2,11,0,0,1,0,2,1,0,4,177.8,182.88,155,34,0,0,0,0,0,2,2,1,9,0,0,0,2,0,0,0,2,180.34,190.5,155,33,1,0,0,0
2020-02-15,Mara Romero Borella,Montana De La Rosa,0,1,0,0,1,10,0,0,1,0,0,1,0,2,167.64,175.26,125,33,0,0,0,1,1,0,3,1,9,0,0,0,0,0,3,0,3,170.18,172.72,125,25,0,0,0,0
2018-01-27,Frank Camacho,Drew Dober,0,0,1,1,0,3,0,0,1,0,0,0,0,1,177.8,185.42,170,28,0,0,0,1,0,1,2,5,17,0,0,0,1,2,1,0,4,172.72,177.8,155,29,0,0,0,0
2014-06-28,Diego Ferreira,Colton Smith,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,187.96,155,29,0,0,0,1,2,0,1,2,8,1,0,0,1,0,0,0,1,182.88,180.34,155,26,0,0,0,0
2021-05-15,Sean Soriano,Christos Giagos,0,3,0,0,3,8,0,0,0,0,0,0,0,0,175.26,177.8,155,31,0,0,0,1,0,1,2,4,19,0,0,0,3,0,1,0,4,177.8,180.34,155,31,0,0,0,0
2021-08-28,Vanessa Demopoulos,JJ Aldrich,0,1,0,0,1,3,0,0,0,0,0,0,0,0,157.48,149.86,125,32,0,0,0,1,0,1,3,3,23,0,0,1,4,0,0,0,5,165.1,170.18,125,28,0,0,0,0
2014-03-15,Alex Garcia,Sean Spencer,1,0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,182.88,170,26,0,0,0,1,0,2,2,1,9,0,0,1,1,0,0,0,2,177.8,190.5,170,26,0,0,0,0
2011-06-26,John Howard,Matt Brown,0,2,0,4,2,16,0,0,2,0,2,0,0,4,170.18,180.34,170,28,0,0,0,1,3,0,3,4,17,0,0,0,0,3,1,0,4,182.88,190.5,170,30,0,0,0,0
2011-01-01,Takanori Gomi,Clay Guida,0,0,1,1,1,4,0,0,0,0,1,0,0,1,170.18,177.8,155,32,0,0,0,0,0,2,3,5,31,0,0,2,1,1,3,0,7,170.18,177.8,155,29,1,0,0,0
2019-02-09,Austin Arnett,Shane Young,0,0,1,1,2,8,0,0,0,1,0,0,0,1,182.88,182.88,145,27,0,0,0,1,0,1,1,1,5,0,0,0,0,1,0,0,1,172.72,182.88,145,25,0,0,0,0
2019-12-14,Mike Perry,Geoff Neal,0,1,0,2,5,26,0,0,1,1,4,0,0,6,177.8,180.34,170,28,0,0,0,1,0,4,4,0,8,0,0,0,1,2,1,0,4,180.34,190.5,170,29,0,0,0,0
2021-06-26,Nicolas Dalby,Tim Means,0,0,2,2,2,19,0,0,1,2,0,0,0,3,180.34,187.96,170,36,0,1,0,1,0,2,4,9,51,0,0,1,5,5,2,0,13,187.96,190.5,170,37,0,0,0,0
2021-02-27,Sabina Mazo,Alexis Davis,0,0,3,3,1,12,0,0,1,1,0,1,0,3,170.18,177.8,135,23,0,0,0,1,3,0,3,6,37,1,0,2,4,1,1,0,8,167.64,172.72,135,36,0,0,0,0
2015-02-28,Ruan Potts,Derrick Lewis,0,2,0,0,2,3,0,0,0,0,0,0,0,0,187.96,190.5,247,37,0,0,0,1,1,0,2,1,3,0,0,0,0,2,0,0,2,190.5,200.66,260,30,0,0,0,0
2021-09-25,Robbie Lawler,Nick Diaz,1,4,0,5,14,91,5,0,3,4,12,0,0,19,180.34,187.96,170,39,0,0,0,0,2,0,11,7,70,2,0,1,2,10,6,0,19,185.42,193.04,170,38,1,0,0,0
2020-01-18,JJ Aldrich,Sabina Mazo,0,0,1,3,2,17,0,0,0,4,0,0,0,4,165.1,170.18,125,27,0,0,0,0,0,1,1,1,6,0,0,0,1,0,0,0,1,170.18,177.8,125,22,1,0,0,0
2019-09-07,Shamil Abdurakhimov,Curtis Blaydes,0,0,3,3,2,17,0,0,1,2,2,0,0,5,190.5,193.04,235,38,0,0,0,1,0,1,5,2,21,0,0,0,3,3,0,0,6,193.04,203.2,265,28,0,0,0,0
2014-07-16,Joe Proctor,Justin Salas,1,0,1,1,1,7,0,0,0,1,1,0,0,2,177.8,182.88,155,28,0,0,0,1,0,1,1,2,9,0,0,1,1,1,0,0,3,172.72,177.8,155,32,0,0,0,0
2020-12-19,Marlon Vera,Jose Aldo,0,1,0,5,6,0,0,0,0,0,0,0,0,10,172.72,177.8,135,28,0,0,0,0,0,1,15,6,3,12,0,0,0,0,0,0,19,170.18,177.8,135,34,0,1,0,0
2013-02-02,Bobby Green,Jacob Volkmann,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,155,26,0,0,0,1,0,1,5,3,21,0,0,2,3,0,1,0,6,175.26,180.34,155,32,0,0,0,0
2014-01-15,Sam Sicilia,Cole Miller,0,0,1,1,2,8,0,0,0,0,2,0,0,2,172.72,170.18,145,27,0,0,0,1,0,1,2,6,32,0,0,0,2,1,6,0,9,185.42,187.96,145,29,0,0,0,0
2019-10-26,Ben Askren,Demian Maia,0,1,0,1,1,2,0,0,0,1,0,0,0,1,180.34,185.42,170,35,0,0,0,1,0,2,7,9,85,2,1,1,8,1,10,0,21,185.42,182.88,170,41,0,0,0,0
2016-08-20,Conor McGregor,Nate Diaz,1,1,0,7,1,13,2,0,0,1,6,0,0,7,175.26,187.96,155,28,0,0,0,0,0,2,5,8,52,2,0,1,2,2,9,0,14,182.88,193.04,170,31,1,0,0,0
2021-07-17,Mateusz Gamrot,Jeremy Stephens,1,0,1,1,1,5,0,0,0,0,1,0,0,1,177.8,177.8,155,30,0,0,0,0,4,0,3,17,85,0,0,1,6,8,0,0,15,175.26,180.34,145,35,1,0,0,0
2010-10-16,Curt Warburton,Spencer Fisher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,155,29,0,0,0,1,2,0,3,5,31,0,0,0,3,2,2,1,8,170.18,177.8,155,34,0,0,0,0
2014-11-08,Nina Ansaroff,Juliana Lima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,162.56,115,28,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,165.1,115,32,0,0,0,0
2016-04-23,Andre Fili,Yair Rodriguez,0,0,1,1,2,10,0,0,0,1,2,0,0,3,180.34,187.96,145,25,0,0,0,1,0,3,3,0,9,1,0,1,2,0,0,0,3,180.34,180.34,145,23,0,0,0,0
2021-09-18,Tafon Nchukwi,Mike Rodriguez,1,1,0,2,1,8,0,0,0,1,1,0,0,2,182.88,195.58,205,26,0,0,0,1,2,0,1,4,15,0,0,0,0,3,0,0,3,193.04,208.28,205,32,0,0,0,0
2012-09-22,Vitor Belfort,Jon Jones,0,0,2,3,5,21,4,0,0,0,7,2,1,10,182.88,187.96,185,35,0,0,0,0,0,7,7,1,27,4,0,0,3,3,4,0,10,193.04,213.36,205,25,1,0,0,0
2019-06-08,Marlon Moraes,Henry Cejudo,0,0,4,4,1,9,0,0,1,0,2,1,0,4,167.64,170.18,135,31,0,0,0,1,0,4,4,2,27,3,0,2,4,2,0,0,8,162.56,162.56,135,32,0,0,0,0
2021-06-19,Roque Martinez,Josh Parisian,0,2,0,0,2,5,0,0,0,0,0,0,0,0,177.8,182.88,250,35,0,0,0,1,1,0,2,1,5,0,0,0,0,2,0,0,2,193.04,200.66,265,31,0,0,0,0
2014-06-07,Roger Narvaez,Patrick Cummins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,200.66,185,30,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,193.04,205,33,1,0,0,0
2013-05-18,Evan Dunham,Rafael Dos Anjos,0,0,1,4,3,25,0,0,3,1,1,1,1,7,177.8,177.8,155,31,0,0,0,0,0,3,3,4,28,0,0,0,4,1,2,0,7,172.72,177.8,170,28,1,0,0,0
2021-01-20,Mounir Lazzez,Warlley Alves,0,0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,193.04,170,33,0,0,0,1,1,0,4,4,27,0,0,0,2,2,3,0,7,180.34,182.88,170,30,0,0,0,0
2019-11-09,Roosevelt Roberts,Alexander Yakovlev,1,1,0,2,1,7,0,0,0,1,0,1,0,2,187.96,185.42,155,25,0,0,0,1,0,1,2,4,17,0,0,0,1,1,1,0,3,190.5,187.96,155,35,0,0,0,0
2021-05-08,Kyle Daukaus,Phil Hawes,0,0,1,1,1,9,0,0,0,2,0,0,0,2,190.5,193.04,185,28,0,0,0,0,0,3,3,1,7,0,1,0,0,2,0,0,3,182.88,195.58,185,32,1,0,0,0
2021-04-24,Kevin Natividad,Danaa Batgerel,0,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,177.8,145,28,0,0,0,1,0,1,1,1,4,0,0,0,0,1,0,0,1,170.18,177.8,135,31,0,0,0,0
2016-05-14,Yancy Medeiros,Francisco Trinaldo,0,0,1,2,4,10,0,0,1,0,0,2,0,3,177.8,190.5,155,28,0,0,0,1,0,5,5,3,28,0,0,1,4,2,2,0,9,175.26,177.8,155,37,0,0,0,0
2018-05-12,Sultan Aliev,Warlley Alves,0,0,1,1,1,4,0,0,1,0,0,0,0,1,180.34,187.96,170,33,0,0,0,1,0,1,4,2,18,1,0,0,2,0,3,0,5,180.34,182.88,170,27,0,0,0,0
2016-05-29,Jordan Rinaldi,Abel Trujillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,145,28,0,0,0,1,0,2,2,3,15,0,0,0,0,3,1,0,5,172.72,177.8,155,32,0,0,0,0
2014-03-23,Scott Jorgensen,Jussier Formiga,0,2,0,2,4,17,0,0,0,1,1,1,0,3,165.1,167.64,135,31,0,0,0,1,1,0,1,2,6,0,0,0,1,0,0,0,1,165.1,170.18,125,28,0,0,0,0
2015-10-03,Sage Northcutt,Francisco Trevino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,180.34,170,19,0,0,0,1,1,0,1,1,6,0,0,0,1,0,0,0,1,175.26,177.8,155,33,0,0,0,0
2021-06-19,Davey Grant,Marlon Vera,0,0,3,3,3,17,0,0,1,1,2,0,0,4,172.72,175.26,135,35,0,0,0,1,1,0,5,6,38,0,0,0,1,5,4,0,10,172.72,177.8,135,28,0,0,0,0
2016-07-13,Daniel Omielanczuk,Aleksei Oleinik,1,0,2,2,2,13,0,1,0,0,2,0,0,3,182.88,187.96,247,33,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,2,187.96,203.2,240,39,1,0,0,0
2016-11-19,Justin Scoggins,Pedro Munhoz,0,0,2,2,2,15,0,0,0,3,1,0,0,4,170.18,167.64,125,24,0,0,0,0,0,1,1,3,9,0,0,0,0,1,1,0,2,167.64,165.1,135,30,1,0,0,0
2018-08-04,Kyung Ho Kang,Ricardo Ramos,0,0,3,3,2,13,0,0,1,0,0,2,0,3,175.26,185.42,135,30,0,0,0,1,0,2,2,0,6,0,0,0,1,1,0,0,2,175.26,182.88,135,23,0,0,0,0
2010-09-25,Sean McCorkle,Mark Hunt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200.66,205.74,265,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,265,36,0,0,0,0
2013-04-20,Roger Bowling,Anthony Njokuani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,155,30,0,0,0,1,1,0,1,3,15,0,0,0,2,0,0,0,2,185.42,190.5,155,33,0,0,0,0
2015-03-21,Andre Fili,Godofredo Pepey,0,0,1,1,1,8,0,0,0,1,1,0,0,2,180.34,187.96,145,24,0,0,0,1,0,2,2,3,10,1,0,1,0,1,1,0,3,170.18,185.42,145,27,0,0,0,0
2018-11-03,Sheymon Moraes,Julio Arce,1,0,1,1,1,6,0,0,0,1,0,0,0,1,172.72,182.88,145,28,0,0,0,1,0,2,2,0,6,0,0,0,1,0,1,0,2,170.18,177.8,145,29,0,0,0,0
2021-09-04,Marc-Andre Barriault,Dalcha Lungiambula,1,0,1,1,3,14,0,0,0,0,1,0,0,1,185.42,187.96,185,31,0,0,0,1,0,1,1,1,9,0,0,0,1,1,0,0,2,172.72,193.04,185,34,0,0,0,0
2012-07-21,Daniel Pineda,Antonio Carvalho,0,1,0,2,1,5,0,0,0,0,0,2,0,2,170.18,175.26,145,26,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,172.72,145,33,0,0,0,0
2014-02-01,Ali Bagautinov,John Lineker,1,0,2,2,0,6,0,0,0,1,1,0,0,2,162.56,165.1,125,28,0,0,0,1,0,4,4,1,10,0,0,0,1,3,0,0,4,160.02,170.18,135,23,0,0,0,0
2013-10-19,CB Dollaway,Tim Boetsch,0,0,2,3,4,20,1,0,1,3,1,2,0,7,187.96,193.04,185,30,0,0,0,1,2,0,4,5,30,0,0,1,3,3,0,0,7,182.88,187.96,185,32,0,0,0,0
2017-03-11,Paulo Costa,Garreth McLellan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,182.88,185,25,0,0,0,1,2,0,1,3,11,0,0,0,0,1,0,0,1,185.42,182.88,185,34,0,0,0,0
2020-06-13,Gina Mazany,Julia Avila,0,2,0,1,3,1,0,0,0,1,0,0,0,1,167.64,172.72,135,31,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,170.18,172.72,135,32,1,0,0,0
2015-01-31,Sara McMann,Miesha Tate,0,0,1,1,1,5,1,0,1,0,1,0,0,2,167.64,167.64,135,34,0,0,0,1,0,2,2,2,12,1,0,0,2,0,0,0,2,167.64,165.1,135,28,0,0,0,0
2017-05-13,Jessica Andrade,Joanna Jedrzejczyk,0,0,3,3,3,21,0,0,1,3,1,2,0,7,154.94,157.48,115,25,0,0,0,1,0,7,7,0,26,5,0,1,4,2,0,0,7,167.64,165.1,125,29,0,0,0,0
2019-09-28,Nohelin Hernandez,Jack Shore,0,1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,180.34,135,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,135,24,0,0,0,0
2013-09-04,Ryan Bader,Glover Teixeira,0,0,1,5,3,23,1,0,0,4,3,1,0,8,187.96,187.96,205,30,0,0,0,1,0,4,4,0,7,0,0,0,1,0,2,1,4,187.96,193.04,205,33,0,0,0,0
2019-01-19,Te Edwards,Dennis Bermudez,0,1,0,0,1,2,0,0,0,0,0,0,0,0,172.72,182.88,155,28,0,0,0,1,4,0,7,7,39,1,0,2,4,1,2,0,9,167.64,167.64,155,32,0,0,0,0
2016-04-10,Alejandro Perez,Ian Entwistle,1,0,1,1,1,6,1,0,0,1,1,0,0,2,167.64,170.18,135,26,0,0,0,1,0,1,1,1,2,0,0,0,0,0,1,0,1,165.1,162.56,135,29,0,0,0,0
2017-12-01,Roxanne Modafferi,Nicco Montano,0,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,175.26,125,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.1,125,28,0,0,0,0
2015-04-04,Lauren Murphy,Liz Carmouche,0,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,170.18,125,31,0,0,0,1,2,0,1,3,9,1,0,0,0,1,0,0,1,167.64,167.64,125,31,0,0,0,0
2017-09-16,Zu Anyanwu,Justin Ledet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,195.58,251,36,0,0,0,1,0,2,2,0,4,0,0,0,1,0,1,0,2,193.04,203.2,205,28,0,0,0,0
2021-06-19,Lara Procopio,Casey O'Neill,0,0,1,1,1,6,0,0,0,1,0,0,0,1,162.56,170.18,125,25,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,167.64,175.26,125,23,0,0,0,0
2017-12-01,Terrion Ware,Sean O'Malley,0,1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,180.34,135,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,135,23,0,0,0,0
2020-10-17,James Krause,Claudio Silva,1,1,0,6,6,33,0,0,0,3,3,2,0,8,187.96,185.42,170,34,0,0,0,1,0,5,5,0,11,0,0,1,1,0,3,0,5,180.34,180.34,170,38,0,0,0,0
2011-08-14,Chris Lytle,Dan Hardy,1,1,0,4,10,45,1,0,0,3,1,5,0,9,180.34,172.72,170,36,0,0,0,1,3,0,4,3,19,1,0,2,1,1,0,0,4,182.88,187.96,170,29,0,0,0,0
2020-05-09,Fabricio Werdum,Aleksei Oleinik,0,1,0,6,8,68,3,0,0,6,6,10,0,22,193.04,195.58,231,41,0,0,0,1,0,1,2,4,16,0,0,0,0,1,6,0,7,187.96,203.2,240,42,0,0,0,0
2012-12-08,Matt Brown,Mike Swick,1,0,3,3,5,29,0,0,0,2,5,1,0,8,182.88,190.5,170,31,0,0,0,1,0,1,5,3,26,0,1,0,2,5,2,0,10,185.42,195.58,170,33,0,0,0,0
2020-03-14,Charles Oliveira,Kevin Lee,1,0,6,6,8,45,0,0,0,1,2,13,0,16,177.8,187.96,155,30,0,0,0,1,0,1,5,5,41,1,0,1,3,3,4,0,11,175.26,195.58,170,27,0,0,0,0
2013-12-14,Roger Bowling,Abel Trujillo,0,2,0,0,2,4,0,0,0,0,0,0,0,0,175.26,172.72,155,31,0,0,0,1,2,0,1,2,7,0,0,0,0,1,0,0,1,172.72,177.8,155,30,0,0,0,0
2019-11-09,Rocco Martin,Ramazan Emeev,1,1,0,4,5,35,0,0,0,4,1,3,0,8,182.88,185.42,170,30,0,0,0,1,0,3,3,0,9,0,0,0,3,0,0,0,3,177.8,193.04,170,32,0,0,0,0
2017-09-16,Jason Gonzalez,Gregor Gillespie,0,0,1,1,1,2,0,0,0,0,0,1,0,1,187.96,187.96,155,27,0,0,0,0,0,2,2,0,4,0,0,0,1,1,0,0,2,170.18,180.34,155,30,1,0,0,0
2020-10-03,Irene Aldana,Holly Holm,0,0,2,3,3,22,0,0,1,2,1,1,0,5,175.26,172.72,135,32,0,0,0,1,0,1,3,5,38,5,0,1,3,2,0,0,6,172.72,175.26,135,38,0,0,0,0
2016-12-30,Tarec Saffiedine,Dong Hyun Kim,0,1,0,1,2,14,0,0,0,2,0,0,0,2,177.8,177.8,170,30,0,0,0,0,0,2,4,4,39,0,0,1,6,4,1,0,12,187.96,193.04,170,35,0,1,0,0
2021-09-04,Khalil Rountree Jr.,Modestas Bukauskas,1,2,0,3,5,18,0,0,0,1,3,0,0,4,185.42,193.04,205,31,0,0,0,0,2,0,1,2,5,0,0,0,0,1,0,0,1,190.5,198.12,205,27,1,0,0,0
2013-12-14,Joseph Benavidez,Demetrious Johnson,0,0,3,3,1,19,1,0,0,3,3,0,0,6,162.56,165.1,125,29,0,0,0,0,0,4,4,2,32,4,0,1,4,0,1,0,6,160.02,167.64,125,27,1,0,0,0
2019-05-18,Sijara Eubanks,Aspen Ladd,0,0,2,2,0,6,0,0,0,2,0,0,0,2,162.56,170.18,135,34,0,0,0,1,0,2,2,0,3,0,0,0,0,2,0,0,2,167.64,167.64,135,24,0,0,0,0
2021-10-02,Niko Price,Alex Oliveira,1,2,0,2,5,24,0,0,0,0,4,2,0,6,182.88,193.04,170,32,0,0,0,1,2,0,4,8,44,0,0,1,3,4,3,0,11,180.34,193.04,170,33,0,0,0,0
2015-07-15,Manvel Gamburyan,Scott Jorgensen,1,0,1,2,7,28,1,0,0,2,0,3,0,5,165.1,170.18,135,34,0,0,0,1,1,0,2,6,22,0,0,0,2,1,1,0,4,165.1,167.64,135,32,0,0,0,0
2011-08-27,Spencer Fisher,Thiago Tavares,0,1,0,3,6,37,0,0,0,4,2,2,1,9,170.18,177.8,155,35,0,0,0,0,1,0,2,5,25,0,0,0,3,0,2,0,5,170.18,172.72,145,26,1,0,0,0
2020-11-07,Tanner Boser,Andrei Arlovski,0,0,2,2,1,9,0,0,0,1,2,0,0,3,187.96,190.5,255,29,0,0,0,1,0,1,6,17,80,5,0,1,6,11,2,0,20,190.5,195.58,240,41,0,0,0,0
2018-08-25,Markus Perez,Andrew Sanchez,0,0,1,1,1,4,0,0,0,0,0,1,0,1,185.42,185.42,185,30,0,0,0,1,2,0,2,2,12,1,0,0,2,0,0,0,2,185.42,187.96,185,30,0,0,0,0
2014-11-08,Trevor Smith,Caio Magalhaes,0,0,1,1,2,10,0,0,1,1,0,0,0,2,190.5,190.5,185,33,0,0,0,1,0,3,3,1,9,0,0,0,1,1,1,0,3,185.42,185.42,185,26,0,0,0,0
